18695713,0.72902,2015.04.28 03:02:41,0.73159,2015.04.28 11:42:18,2.69,0,0.01,2015.04.28 11:42:18,0.72807,0.78958
18695714,0.78967,2015.04.28 03:02:42,0.79074,2015.04.28 11:42:19,-1.12,0,0.01,2015.04.28 11:42:19,0.72807,0.78958
18695898,0.72916,2015.04.28 04:02:33,0.73195,2015.04.28 11:45:07,2.92,0,0.01,2015.04.28 11:45:07,0.72873,0.78936
18695899,0.78941,2015.04.28 04:02:33,0.79066,2015.04.28 11:45:07,-1.3,0,0.01,2015.04.28 11:45:07,0.72873,0.78936
18695561,0.72981,2015.04.28 02:02:32,0.73232,2015.04.28 11:51:47,2.62,0,0.01,2015.04.28 11:51:47,0.72946,0.78964
18695562,0.78954,2015.04.28 02:02:33,0.79042,2015.04.28 11:51:47,-0.92,0,0.01,2015.04.28 11:51:47,0.72946,0.78964
18695219,0.73091,2015.04.27 22:02:35,0.73228,2015.04.28 11:54:34,1.44,0,0.01,2015.04.28 11:54:34,0.73041,0.79053
18695220,0.79028,2015.04.27 22:02:36,0.79009,2015.04.28 11:54:34,0.2,0,0.01,2015.04.28 11:54:34,0.73041,0.79053
18695413,0.73041,2015.04.28 01:02:35,0.7323,2015.04.28 11:54:38,1.98,0,0.01,2015.04.28 11:54:38,0.7293,0.78978
18695414,0.78973,2015.04.28 01:02:36,0.79004,2015.04.28 11:54:38,-0.32,0,0.01,2015.04.28 11:54:38,0.7293,0.78978
18691393,0.72777,2015.04.27 16:02:25,0.73237,2015.04.28 11:57:30,4.81,0,0.01,2015.04.28 11:57:30,0.7273,0.78711
18691394,0.7870200000000001,2015.04.27 16:02:26,0.79004,2015.04.28 11:57:30,-3.16,0,0.01,2015.04.28 11:57:30,0.7273,0.78711
18690049,0.7270100000000001,2015.04.27 14:02:31,0.7324500000000001,2015.04.28 11:57:33,5.69,0,0.01,2015.04.28 11:57:33,0.7265,0.78596
18690051,0.78618,2015.04.27 14:02:31,0.79006,2015.04.28 11:57:34,-4.06,0,0.01,2015.04.28 11:57:34,0.7265,0.78596
18693370,0.72765,2015.04.27 18:02:34,0.73266,2015.04.28 11:57:34,5.24,0,0.01,2015.04.28 11:57:34,0.72755,0.78708
18693371,0.78682,2015.04.27 18:02:35,0.79004,2015.04.28 11:57:35,-3.37,0,0.01,2015.04.28 11:57:35,0.72755,0.78708
18695282,0.73128,2015.04.27 23:02:30,0.7326200000000001,2015.04.28 11:57:35,1.4,0,0.01,2015.04.28 11:57:35,0.73065,0.79018
18695283,0.79035,2015.04.27 23:02:31,0.79004,2015.04.28 11:57:36,0.33,0,0.01,2015.04.28 11:57:36,0.73065,0.79018
18695074,0.7303,2015.04.27 21:02:31,0.7332,2015.04.28 11:58:57,3.03,0,0.01,2015.04.28 11:58:57,0.7299,0.78906
18695075,0.78915,2015.04.27 21:02:31,0.7905100000000001,2015.04.28 11:58:57,-1.42,0,0.01,2015.04.28 11:58:57,0.7299,0.78906
