18695896,0.95522,2015.04.28 04:02:32,0.95734,2015.04.28 12:47:46,2.21,0,0.01,2015.04.28 12:47:46,0.95491,0.75098
18695897,0.7509,2015.04.28 04:02:32,0.7582,2015.04.28 12:47:47,-7.63,0,0.01,2015.04.28 12:47:47,0.95491,0.75098
18695711,0.95535,2015.04.28 03:02:36,0.95714,2015.04.28 12:47:58,1.87,0,0.01,2015.04.28 12:47:58,0.95514,0.75103
18695712,0.75124,2015.04.28 03:02:41,0.75815,2015.04.28 12:47:58,-7.22,0,0.01,2015.04.28 12:47:58,0.95514,0.75103
18699424,0.9584,2015.04.28 13:01:31,0.95692,2015.04.28 14:42:49,-1.55,0,0.01,2015.04.28 14:42:49,0.9581,0.75853
18699425,0.75875,2015.04.28 13:01:32,0.76273,2015.04.28 14:42:50,-4.15,0,0.01,2015.04.28 14:42:50,0.9581,0.75853
18691997,0.95544,2015.04.27 17:02:34,0.95443,2015.04.28 17:03:03,-1.06,0,0.01,2015.04.28 17:03:03,0.955,0.78828
18691998,0.78853,2015.04.27 17:02:35,0.79304,2015.04.28 17:03:04,-4.73,0,0.01,2015.04.28 17:03:04,0.955,0.78828
18695284,0.95674,2015.04.27 23:02:31,0.95343,2015.04.28 17:05:57,-3.47,0,0.01,2015.04.28 17:05:57,0.9563,0.79018
18695285,0.79035,2015.04.27 23:02:32,0.79234,2015.04.28 17:05:57,-2.09,0,0.01,2015.04.28 17:05:57,0.9563,0.79018
18700085,0.95574,2015.04.28 14:01:31,0.95278,2015.04.28 17:10:24,-3.11,0,0.01,2015.04.28 17:10:24,0.95577,0.75915
18700087,0.75894,2015.04.28 14:01:31,0.76122,2015.04.28 17:10:25,-2.39,0,0.01,2015.04.28 17:10:25,0.95577,0.75915
18695415,0.95578,2015.04.28 01:02:37,0.9523200000000001,2015.04.28 17:10:45,-3.63,0,0.01,2015.04.28 17:10:45,0.95517,0.78978
18695416,0.78973,2015.04.28 01:02:37,0.79143,2015.04.28 17:10:47,-1.79,0,0.01,2015.04.28 17:10:47,0.95517,0.78978
18701886,0.95919,2015.04.28 16:01:32,0.95213,2015.04.28 17:15:56,-7.41,0,0.01,2015.04.28 17:15:55,0.95861,0.76245
18701887,0.76275,2015.04.28 16:01:33,0.76084,2015.04.28 17:15:56,2,0,0.01,2015.04.28 17:15:56,0.95861,0.76245
18701121,0.95639,2015.04.28 15:01:37,0.9534200000000001,2015.04.28 17:56:37,-3.12,0,0.01,2015.04.28 17:56:37,0.95633,0.76044
18701122,0.76069,2015.04.28 15:01:38,0.76289,2015.04.28 17:56:38,-2.31,0,0.01,2015.04.28 17:56:38,0.95633,0.76044
18695563,0.95544,2015.04.28 02:02:33,0.95191,2015.04.28 17:58:34,-3.71,0,0.01,2015.04.28 17:58:34,0.95534,0.78964
18695564,0.78954,2015.04.28 02:02:34,0.79133,2015.04.28 17:58:35,-1.88,0,0.01,2015.04.28 17:58:35,0.95534,0.78964
18695900,0.95522,2015.04.28 04:02:34,0.95196,2015.04.28 17:58:36,-3.42,0,0.01,2015.04.28 17:58:35,0.95491,0.78936
18695901,0.78941,2015.04.28 04:02:34,0.79141,2015.04.28 17:58:37,-2.1,0,0.01,2015.04.28 17:58:37,0.95491,0.78936
18694777,0.9517099999999999,2015.04.27 20:02:36,0.95183,2015.04.28 17:58:43,0.13,0,0.01,2015.04.28 17:58:43,0.9513,0.78597
18694778,0.7860200000000001,2015.04.27 20:02:37,0.79128,2015.04.28 17:58:45,-5.53,0,0.01,2015.04.28 17:58:45,0.9513,0.78597
18695715,0.95535,2015.04.28 03:02:42,0.95163,2015.04.28 17:58:49,-3.91,0,0.01,2015.04.28 17:58:49,0.95514,0.78958
18695716,0.78967,2015.04.28 03:02:46,0.7912900000000001,2015.04.28 17:58:50,-1.71,0,0.01,2015.04.28 17:58:50,0.95514,0.78958
